ID,f_1,f_2,f_3,Cluster
48,-28.0,0.010143023707865169,-0.021027216292134825,0
49,3.0,0.0005176972289156627,-1.178277108433735e-05,0
50,20.0,0.0007026843333333335,-8.876566666666669e-05,0
51,-461.23809523809524,0.10465808857142855,-0.019060901619047627,0
52,0.0,0.0,0.01208391,0
53,0.0,0.11971856,0.00938016,0
54,100.0,0.031459839615384615,-0.008853127307692308,0
55,6751.0,0.019185413750000005,0.03452708041666667,0
56,26.0,0.0006562982222222221,-0.00012069177777777774,0
57,0.0,1.0103333333333334e-05,0.06596410333333334,0
58,1.625,0.0004597675,3.1750000000000003e-07,0
59,7893.666666666667,0.30376099250000005,0.15504362333333335,0
60,6.0,0.000564211797752809,2.0091797752808993e-05,0
61,-116.3305785123967,0.1267247265289256,0.020312993636363644,0
62,-274602.5716463415,50.259210227042665,37.49117516606708,1
63,-5.0,0.0007038349425287358,1.5894942528735632e-05,0
64,632.3053892215569,0.13778316652694614,-0.055345535149700587,0
65,-42212.59259259259,0.4438056122222222,0.04373475111111113,0
66,18912.242647058825,0.4626831598529413,-0.3833498464705883,0
67,209.14285714285714,0.0004641785714285714,-1.935142857142857e-05,0
68,485.8918918918919,0.007597278108108108,0.0023395494594594594,0
69,65.04347826086956,0.008450025217391305,0.0722567256521739,0
70,6417.1578947368425,0.23245693421052635,0.059840984210526305,0
71,-447.31868131868134,0.18525886241758238,-0.17996564758241756,0
72,1.0,0.0009248582978723405,0.0001578082978723404,0
73,87.69565217391305,0.006288940869565218,0.005255910869565218,0
74,-3038.785714285714,0.07784017166666667,-0.10326043857142857,0
75,132.84,0.02364765119999999,-0.045168938800000016,0
76,638.5555555555555,0.008091423333333334,-0.04918515873015873,0
77,5931.3725490196075,0.23666883686274504,-0.17160342313725493,0
78,-18300.418181818182,0.07254451339393944,-0.5862558216363638,0
79,-3009.933774834437,0.049259189006622496,0.010550193708609271,0
80,1052.6315789473683,0.07223555289473685,-0.10761015421052633,0
81,-2181.505376344086,0.2055943572043011,-0.08786291279569894,0
82,3736.3636363636365,0.09343799818181818,-0.0020965227272727273,0
83,3594.0,0.023311963736263736,-0.05757621626373625,0
84,0.0,0.0514009,-1.1189066,0
85,1.0,0.0007429627586206895,-6.467241379310342e-06,0
86,1.0,0.0007429553999999999,-6.474600000000001e-06,0
87,1.0,0.0007429553999999998,-6.4746e-06,0
88,1.0,0.0007429553999999999,-6.474599999999999e-06,0
89,1.0,0.0007429553999999999,-6.4746e-06,0
90,-18147.36842105263,2.3049973362105263,0.06983733621052635,0
91,559.5483870967741,0.008646463010752687,-0.002785816989247312,0
92,-5.0,0.0008019271910112361,1.0587191011235956e-05,0
93,9.795180722891565,0.0019980607228915663,0.0011621966265060242,0
94,9.823529411764707,0.0017182502352941183,0.0008816743529411765,0
95,9.823529411764707,0.0017172695294117649,0.0008806836470588236,0
96,9.902439024390244,0.0017193914634146342,0.0008824106097560975,0
97,9.823529411764707,0.0019215197647058828,0.0010888738823529411,0
98,9.902439024390244,0.0018903414634146346,0.0010329606097560975,0
99,5555.222222222223,0.19293881711111116,0.024214964111111112,0
100,9.902439024390244,0.0019854213414634146,0.0011259904878048782,0
101,11.423529411764706,0.0019278450588235292,0.0010717591764705884,0
102,158.31578947368422,0.08289693203007518,-0.05813278481203006,0
103,9.795180722891565,0.002094259879518072,0.0012355357831325302,0
104,9.823529411764707,0.001807819764705882,0.0010473938823529411,0
105,9.795180722891565,0.001993730963855421,0.00113779686746988,0
106,675.8098591549295,0.25227457429577477,0.04879864929577464,0
107,115.17857142857143,0.012687299017857145,-0.011390780982142858,0
108,658.9285714285714,0.01119411285714286,0.0008993628571428572,0
109,47.064516129032256,0.0015070655913978495,0.00034033849462365587,0
110,9.823529411764707,0.001984009764705882,0.001133353882352941,0
111,10.898876404494382,0.0005323551685393259,-0.00025933617977528086,0
112,-3982.4561403508774,0.4394526550877193,-0.0677711449122807,0
113,4935.897435897436,0.1225343221794872,0.00347340935897436,0
114,-1263.7562326869806,1.5847160211357338,-0.6175184988642664,0
115,0.0,0.00133364,0.25940792,0
116,-733.9215686274509,0.24716771088235287,-0.04570333107843138,0
117,143.14285714285714,0.006033454285714286,-0.0005421442857142857,0
118,2874.9166666666665,0.22661006083333332,0.018086538333333332,0
119,0.0,0.0020648787499999996,0.00037088875000000003,0
120,13882.35294117647,0.6666421225490196,0.2908391525490196,0
121,-29.524390243902438,2.251947854756096,0.3187070264634147,0
122,9.80952380952381,0.0019391172619047622,0.0010886122619047614,0
123,9.823529411764707,0.0019237495294117644,0.0010726536470588236,0
124,9.80952380952381,0.0018858778571428565,0.0010257428571428574,0
125,-23.0,0.0006814131460674156,-0.0011185868539325841,0
126,-67.59782608695652,0.020772984619565223,-0.01292578923913044,0
127,21.619565217391305,0.0019459283695652174,0.0010649131521739132,0
128,15745.536585365853,0.7076427185365853,0.20764271853658534,0
129,-26271.330769230768,0.6445832856153848,0.08557236253846154,0
130,15109.13492063492,0.7738433169047627,-0.2282616830952384,0
131,-19.260663507109005,0.0008670073459715642,0.005575109289099527,0
132,5.0,0.0007701834831460673,-2.1756516853932584e-05,0
133,500.0,0.014871337472527469,-0.006610892527472531,0
134,-0.25,0.02268463666666667,0.003442875000000001,0
135,5500.0,0.39495967586956515,0.021479039999999994,0
136,0.0,1.432641922173913,1.7936419221739133,0
137,0.0,1.5345644072222222,2.0905644072222227,0
138,0.0,0.8495043465000001,2.0704543465,0
139,-69.875,0.00027095125,-0.00487921875,0
140,882.7857142857143,0.11659588214285714,0.056282263928571434,0
141,0.0,0.06147408,-0.27633238,0
142,-148.61111111111111,0.0023648379629629627,-0.07023517203703701,0
143,111.83529411764705,0.0013112376470588234,-0.01419828235294118,0
144,18.75,0.0070045662037037,0.00035473398148148125,0
145,1112.05,0.05739481920000002,0.017815410900000002,0
146,223.71794871794873,0.02459618602564103,0.011610756025641027,0
147,13463.86559139785,0.7673576675268816,0.1460707733333333,0
148,-369.2528735632184,0.3048186379310343,0.017460359827586213,0
149,1945.0,0.07465001967741938,-0.028753015161290325,0
150,-14000.0,0.18278830299999999,-0.4972116969999999,0
151,3614.145077720207,0.04646041155440414,-0.5293628307772017,0
152,29.0,0.0006762094444444445,-0.00011880055555555551,0
153,55454.545454545456,9.443898547954547,-0.3983020320454546,0
154,134.0,0.0012817502197802202,0.0004904402197802197,0
155,-251.66666666666666,0.06390065983333332,-0.0006023301666666668,0
156,-474.4765840220386,0.47096107820936645,-0.07903892179063364,0
157,0.0,0.0,0.00150996,0
158,4071.4285714285716,0.27022913071428567,0.13039474999999998,0
159,52.0,0.001781898777777778,0.0006493187777777778,0
160,1.0,0.00012606083333333332,2.606083333333333e-05,0
161,11.0,0.0009405151648351646,0.00014871516483516486,0
162,-5.0,0.001787042613636364,0.00016175261363636357,0
163,3162.919191919192,0.08217088929292926,-0.0824058307070707,0
164,-551.6315789473684,0.009767456315789475,0.0028165300000000002,0
165,93.26530612244898,0.012453881479591835,0.0005387814795918368,0
166,3.0,0.0007134448275862068,-1.4055172413793109e-05,0
167,1401.0,0.09877681109890109,-0.023323188901098912,0
168,-752.6315789473684,0.248339960631579,-0.1457215393684211,0
169,-103.37704918032787,0.3483935460655736,-0.0013963301639344267,0
170,628.4303797468355,0.2466930518987342,-0.08237895202531646,0
171,-854.0,0.13254896186813186,-0.007843518131868132,0
172,-33600.0,1.7817477604,-0.11222186240000002,0
173,723.536231884058,0.07568906478260867,-1.3734109352173913,0
174,5.0,0.0007981014444444443,6.271444444444445e-06,0
175,-52000.0,0.39774594700000004,-5.818931159000001,0
176,5.0,0.0016522393103448275,-2.057068965517241e-05,0
177,19.0,0.0006424664044943823,-0.00014879359550561797,0
178,-447.6666666666667,0.08284255055555555,0.0009380344444444446,0
179,42.471698113207545,0.01590735396226415,-0.0026340407547169814,0
180,23.68421052631579,0.08218846052631576,0.00047209105263157895,0
181,-4.0,0.0005210016279069766,1.2261627906976747e-05,0
182,103.0,0.00044017824175824173,-0.00036901175824175826,0
183,-1.3793103448275863,0.002877499999999999,0.0011044800000000001,0
184,-24.333333333333332,0.0007837158333333333,-0.011199354166666666,0
185,1.0,3.3631093749999995e-05,-6.368906250000001e-06,0
186,10.0,0.0007442042857142858,-4.7055714285714285e-05,0
187,2.0,0.0007809431645569624,-1.0546835443037974e-05,0
188,-1.0,0.0006614706666666667,-0.00013471933333333334,0
189,0.0,0.00423178,-1.03256176,0
190,-813.9304347826087,0.1399474760869565,0.010922611826086958,0
191,-17864.077669902912,1.5208825237864072,0.7712548259223299,0
192,-49.0,0.004550532134831461,-9.593786516853932e-05,0
193,17.913978494623656,0.0018681668817204303,0.0010109116129032258,0
194,4783.582089552238,2.007987064626865,-0.026764175373134334,0
195,26.063157894736843,0.00190116694736842,0.0010419899999999996,0
196,-268.94736842105266,0.11854199778947369,0.026082787789473684,0
197,0.0,0.0,-0.08940305,0
198,15.0,0.0019182917777777776,-9.950822222222219e-05,0
199,148641.0,5.110630623626373,0.3133182036263737,0
200,0.0,2e-08,0.00151173,0
201,481.65,0.488373044,0.00037796024999999986,0
202,27.580645161290324,0.002029058709677419,0.0011448862365591396,0
203,492.8,0.045689666000000004,0.003700944,0
204,27.742268041237114,0.002070154020618556,0.0011795981443298968,0
205,-3.951219512195122,0.0004182289024390243,8.921951219512194e-07,0
206,840.8148148148148,0.04802012814814816,-0.003966691851851854,0
207,0.0,1.6890432939473685,1.463569609736842,0
208,0.0,1.4770681300000004,1.5766857770588234,0
209,5087.433333333333,0.22811779537500002,-0.0943204214166666,0
210,0.0,1.5168629686486488,1.6323629686486485,0
211,387.0,0.05960556360000001,-0.09413195839999998,0
212,0.0,0.00319051,-0.00012542999999999997,0
213,78.91111111111111,0.0021847041111111116,0.0005066649999999998,0
214,3820.821052631579,0.8613975964736844,0.04895724321052633,0
215,79.88,0.0183340828,0.0025498311999999994,0
216,-80.0,0.012005120777777777,0.0043079707777777775,0
217,39.53076923076923,0.003948465923076924,9.531915384615385e-05,0
218,30.636363636363637,0.002211019393939394,0.001314159797979798,0
219,40.52884615384615,0.002360376923076923,0.0014599084615384617,0
220,0.0,0.00796676,-0.13551519,0
221,3084.329268292683,0.02624428134146342,0.0007981513414634148,0
222,42.20952380952381,0.00229758580952381,0.0013977705714285711,0
223,-120.6923076923077,0.011824286923076919,-0.13789513384615384,0
224,1944.2994652406417,0.3191087972192512,0.18852088721925148,0
225,31.08080808080808,0.002322004242424243,0.0014180344444444442,0
226,-11.29896907216495,0.050124622577319575,0.0001246225773195876,0
227,10.0,0.0007460492222222221,-4.5210777777777787e-05,0
228,-6.0,0.000882583181818182,9.13231818181818e-05,0
229,33.08,0.015491288799999997,-0.0040087112,0
230,3509.7297297297296,0.6086347345945947,-0.005484878378378383,0
231,-1.2571428571428571,0.0012092519999999999,-0.00043123066666666675,0
232,3752.2933333333335,0.9229359589333332,-0.07402620106666666,0
233,6.0,0.0006854624719101124,-8.172752808988765e-05,0
234,30.040816326530614,0.002183970612244898,0.0013010708163265301,0
235,39.86,0.0024230437,0.0015402154000000003,0
236,5.0,0.0007654693103448278,-2.741068965517241e-05,0
237,38.23364485981308,0.0021405518691588786,0.001307117196261682,0
238,0.0,0.02352767,-0.07247233,0
239,20468.738095238095,0.5926264583333336,-1.0111981716666658,0
240,932.6932270916335,1.3376508166533867,0.039334127330677295,0
241,31.182692307692307,0.0020885030769230766,0.0012509287500000004,0
242,4.0,0.0007733381818181822,-1.7921818181818188e-05,0
243,7.0,0.0003247567816091953,3.7767816091954025e-06,0
244,1.4482758620689655,0.0014324744827586206,-1.234551724137931e-05,0
245,1.4444444444444444,0.0015229483333333335,7.812833333333333e-05,0
246,8.0,0.0011377603296703293,-0.0003070596703296704,0
247,3.0,0.001423327058823529,-2.1492941176470588e-05,0
248,0.0,0.00144632,1.5e-06,0
249,-0.5,0.001445055,2.3500000000000003e-07,0
250,-374.6363636363636,0.06681065303030304,-0.12410943090909092,0
251,200.0,0.004539997333333333,-0.013303132666666663,0
252,-11.333333333333334,0.00069328,-9.798000000000001e-05,0
253,2.15,6.748149999999998e-05,-0.0016666710000000002,0
254,-4872.589743589743,0.23436946273504272,0.13233546119658118,0
255,259.1276595744681,0.007033715000000002,-0.035361625,0
256,50.04545454545455,0.0061639152272727265,0.0007942171590909091,0
257,-185.0,0.021733071428571425,-0.0055604985714285725,0
258,-1443.3728813559321,0.044585486779661024,-0.020699562711864405,0
259,35.19230769230769,0.0022155291346153843,0.001391803942307692,0
260,5.0,0.0007697224999999998,-2.2077499999999997e-05,0
261,-2.0,0.0002779040425531915,7.187404255319148e-05,0
262,38.4537037037037,0.0021909612962962973,0.001366867962962963,0
263,45.446280991735534,0.0020727006611570248,0.0012520344628099173,0
264,-806.7878787878788,0.10910366353535357,-0.0014334498989898995,0
265,-2760.3009708737864,0.08814195786407766,0.07688923786407768,0
266,118.68181818181819,0.021932274545454544,-0.04351117727272727,0
267,611.2619047619048,0.010230563571428573,-0.1496584292857143,0
268,19102.895833333332,0.8508171059374999,-0.021990186458333335,0
269,1.0,0.0007843582978723405,-6.901702127659576e-06,0
270,410.0878378378378,0.10291693763513508,-0.122030422364865,0
271,2.953846153846154,0.0007770824615384616,-1.4400769230769227e-05,0
272,88.22608695652174,0.0023083541739130436,0.0014759033043478267,0
273,1454.4,0.097472698,4.6382e-05,0
274,-3.048780487804878,0.00046967073170731696,-0.00015641792682926828,0
275,192.28,0.007728741999999999,0.0026850320000000004,0
276,-3189.655172413793,0.11219692103448277,0.1289748179310345,0
277,80000.0,6.352343558,1.576308173,0
278,-321.25,0.143344690625,0.027741260624999996,0
279,463.6363636363636,0.10718050151515149,0.006680501515151515,0
280,-175.5704467353952,0.09079862085910649,-0.28130144914089333,0
281,-565.0,0.049635783516483525,-0.013258976483516483,0
282,0.0,0.02514521,0.00838185,0
283,23087.823529411766,0.7101456000980395,-0.037018283235294124,0
284,5.0,0.0005486002272727274,-2.378977272727272e-05,0
285,2527.0625,0.11276473062499999,-0.032753999375,0
286,-12000.0,0.27327076717391297,-0.33352851282608714,0
287,0.0,1e-08,-0.06120104,0
288,-31630.0,4.148468821758241,0.1551293517582418,0
289,-201.33333333333334,0.009042244999999999,-0.15751520833333332,0
290,-495.5,0.12067912333333328,-1.3203799766666662,0
291,0.0,0.022352413846153846,0.004339330000000001,0
292,0.0,0.06441272285714286,0.0006671100000000001,0
293,702.4375,0.01129853875,-0.0022066818750000002,0
294,-899.2386363636364,0.1992638184090908,0.08483825375,0
295,-1033.7159904534606,0.15780424799522658,-0.3295184249164678,0
296,31292.397590361445,1.2205642081927706,0.4413687769879518,0
297,0.0,0.15732052500000002,0.03093831,0
298,-2.0,0.0007967982692307691,5.308269230769229e-06,0
299,-18.0,0.00046291200000000006,-1.132e-06,0
300,105.0,0.0011990754945054945,-0.0003460345054945054,0
301,10177.777777777777,0.11263899777777778,0.026976626666666663,0
302,3.0,0.0007758231325301204,-1.544686746987952e-05,0
303,-2560.2090909090907,0.11691019654545454,-0.2313326838181818,0
304,10288.814432989691,0.5046759739175254,-0.06427985546391753,0
305,8.0,0.0006496926136363638,-3.746738636363637e-05,0
306,210.52631578947367,0.020692954421052637,0.002211794421052632,0
307,11000.0,0.39383197700000006,0.10146891799999999,0
308,87411.828125,16.690417784062504,-0.056490198906249955,0
309,-28562.0,3.01464869945055,-0.09351945054945056,0
310,324.1111111111111,0.02765251111111111,0.001214931111111111,0
311,309.3975903614458,0.02672658325301204,-0.04768223674698795,0
312,231914.89361702127,11.029702842340424,-2.810903586595744,0
313,1500.638888888889,0.18997514444444452,0.05817877444444445,0
314,-259.25925925925924,0.026423684074074076,-0.0058401859259259266,0
315,-4010.175879396985,0.05320033251256285,-0.014241024472361821,0
316,-137.43127962085308,0.011873437109004738,-0.01323682132701421,0
317,-97.36363636363636,0.01399736712121211,-0.0073257151515151485,0
318,1057.3263157894737,0.011257506842105261,-0.0836343831578947,0
319,-315.18260869565216,0.007924184,-0.05215929417391302,0
320,1.0,0.1114569947058823,0.011456994705882356,0
321,17436.63157894737,0.35289961105263157,-0.7637137694736843,0
322,0.0,0.1062474,-0.14497466,0
323,721.0,-0.0014285783516483515,-0.002204068351648351,0
324,-83.6046511627907,0.01996969302325582,-0.000530306976744186,0
325,193.10344827586206,0.02805434310344827,-0.10702337689655173,0
326,61.824561403508774,0.0008253587719298243,0.011372518771929829,0
327,327721.2277227723,9.904396355841582,8.746680255841584,0
328,-0.782608695652174,0.0024582134782608696,-4.178652173913043e-05,0
329,2510.0,0.023949846373626377,-0.03993525362637364,0
330,19.655172413793103,0.002732329310344828,-0.0018523446551724138,0
331,-1895.3488372093022,0.09725590372093025,-0.007306676279069765,0
332,-1848.94,0.0381547934,0.033196014799999986,0
333,32397.803278688523,0.5689618162841529,-0.11121795267759566,0
334,1128.7096774193549,0.012036774623655915,0.0024209346236559143,0
335,2400.0,0.11776085428571435,-0.08212510571428572,0
336,13794.9,0.6184883112857145,0.19506758414285708,0
337,68233.00934579439,0.6905753954205609,-0.28994427934579436,0
338,7170.676470588235,0.10423355676470589,-0.4002863114705882,0
339,-501.6528925619835,0.074654478677686,0.008013248677685951,0
340,104.16,0.16711650059999983,-0.9456884111999999,0
341,-340.25165562913907,0.15347017715231787,0.00803316264900662,0
342,137.51162790697674,1.4099529490697678,0.70380178627907,0
343,-1865.8177570093458,0.5024736542990658,-0.006411693598130846,0
344,0.0,0.864123296304348,1.0887988384782605,0
345,5692.282051282052,0.20564596350427355,0.04341817350427353,0
346,-5605.513157894737,0.2861202840789473,-0.46428035578947385,0
347,-6151.406779661017,0.4111746923728815,-0.4347559957627119,0
348,-3924.327272727273,0.18545859181818183,-1.0712999764545452,0
349,887.2,0.002968684,-0.008675856,0
350,990.0,0.03339911471698113,-0.0018981785849056607,0
351,-22.227272727272727,0.0026590750909090913,-0.017968564909090903,0
352,-376.0,0.03266134274725276,-0.10979724725274725,0
353,-208.0,0.019131277802197807,-0.12298577219780217,0
354,-272.875,0.036089728749999994,-0.18012115124999997,0
355,5588.320754716981,0.9402705675471702,-0.7669004224528303,0
356,3676.470588235294,0.02703628926470588,-0.014035630735294118,0
357,7416.666666666667,1.3876658693333332,5.057218278666667,0
358,655.5483870967741,0.052386178279569894,-0.0496799317204301,0
359,2333.3333333333335,0.025433841666666665,0.0029395283333333334,0
360,-1.0,0.00019008153846153847,3.0081538461538462e-05,0
361,-487.57142857142856,0.0010448614285714286,-0.04099228857142857,0
362,4.0,2.8848117647058818e-05,0.003483378117647058,0
363,5692.753623188406,0.2560762901449276,0.0052736501449275365,0
364,-1813.873786407767,0.058468916990291234,0.01068757699029126,0
365,-23410.563106796115,0.5055059797087379,1.457965629805825,0
366,-469.1261261261261,0.5504754063963964,-0.7459412284684688,0
367,-5246.396694214876,0.5122118079338842,-0.4486390571074383,0
368,-41.175,0.0015514767500000002,-0.0003336632499999999,0
369,-3960.0,0.05901877080000001,-0.1945075192,0
370,30.0,0.10111432461538462,0.003003644615384614,0
371,138461.53846153847,8.749931759230769,1.800373634615385,0
372,0.0,8.669e-05,2.7e-07,0
373,2968.0689655172414,0.030912837931034484,-0.07679880827586208,0
374,-596.9387755102041,0.125220587755102,-0.07167242520408162,0
375,47575.563909774435,1.4179981157142851,0.18333637225563915,0
376,62.733333333333334,0.000867234666666667,0.0002880746666666667,0
377,-3706.1068702290077,0.19215743366412208,0.06231183503816796,0
378,-7458.307692307692,0.39713622230769235,0.0732005523076923,0
379,-2033.2407407407406,0.20344886740740742,-0.14801346259259257,0
380,-5.0,0.0011820449425287358,-0.0018845150574712647,0
381,-8324.87341772152,0.07490489202531649,0.12847125911392404,0
382,-86.875,0.0073063637499999985,0.006604257749999999,0
383,-16.294736842105262,0.0057916556842105265,-0.06917545389473687,0
384,3923.591715976331,1.0577012359171605,0.13566476195266272,0
385,3821.0,0.9469662151648354,-0.05531072483516484,0
386,-1314.8936170212767,0.10969678095744678,-0.0507870890425532,0
387,0.0,0.0,-0.08163714,0
388,15.523809523809524,0.005288053809523809,-0.00012333285714285716,0
389,-28043.478260869564,9.741102644021739,0.22437956402173914,0
390,440.0,0.0034322550549450545,-0.013710594945054947,0
391,600.0,0.009089763736263742,0.009488133736263737,0
392,1578.1044776119404,0.09866295447761195,-0.1563326682089552,0
393,305.7570093457944,0.10817506271028035,-0.22016729682242997,0
394,644.3333333333334,0.09101947380952383,0.01731284380952381,0
395,1130.5870646766168,0.06127220980099501,-0.2350829203482587,0
396,237.5,0.02643620125,0.00025892124999999993,0
397,2348.936170212766,0.050585245319148944,-0.039414754680851066,0
398,19550.77142857143,0.3933986167142857,-0.4389827832857141,0
399,-5000.0,0.47352231197802197,-0.259206268021978,0
400,-6996.6875,1.3259398147321433,-1.3858268652678574,0
401,-14856.323232323231,2.5937658207070697,0.03615769070707071,0
402,532.4285714285714,0.17929806999999998,-1.5565840478021984,0
403,5888.2,0.12465028499999997,0.0987345435,0
404,-13.75,0.021753242500000002,0.00013997125,0
405,0.0,0.18966627333333333,-0.15439599,0
406,0.0,0.12115018,-0.07214516,0
407,7164.430107526881,0.3008776666666666,-0.04108204870967744,0
408,-7302.854922279793,0.3459435075647669,-0.6464152284455962,0
409,-3387.9454545454546,0.13725198193939392,-0.02235782648484848,0
410,-597.0370370370371,0.09655337740740741,0.0025795870370370366,0
411,0.0,0.021325685,0.00315137,0
412,-19885.05747126437,0.435508238448276,-0.160249360229885,0
413,-99.28787878787878,0.0019016800000000002,-0.022215248939393945,0
414,0.0,0.05319862,-0.04716204,0
415,-4.774193548387097,0.44743928419354845,-0.2503593258064516,0
416,-29.94871794871795,0.008821779658119658,0.0010747251282051276,0
417,-4434.900826446281,0.720504280082645,0.06386017479338842,0
418,10.180851063829786,0.0005138103191489363,0.017480485425531923,0
419,1478.2608695652175,0.5031563965217393,0.07845712739130435,0
420,-68.6,0.00588137,-0.01731526333333333,0
421,-12.166666666666666,0.13012307783333335,0.06468692449999999,0
422,1000.0,0.01629076417582418,-0.011063035824175822,0
423,-27435.897435897437,0.14972919717948718,-0.166830883974359,0
424,476.61224489795916,0.08885197020408164,-0.03317061979591835,0
425,-10919.576086956522,3.8037502698913035,0.7282111816304346,0
426,-93.92857142857143,0.013998785476190469,-0.004205647619047619,0
427,1493.4333333333334,0.2505708096666666,-0.051668850333333335,0
428,-590.9271844660194,0.13430147687702268,0.13481256687702256,0
429,-125.68956043956044,0.14866845983516483,-0.031104637637362664,0
430,29.0,4.592857142857143e-05,-0.0009663214285714286,0
431,-690.0709219858156,0.025581006170212757,-0.049303419787234036,0
432,-45739.0,2.6611779415217383,0.19440339152173908,0
433,729.0652173913044,0.11052294021739131,-0.02786583978260869,0
434,-4856.25,0.03381319,-0.07578816,0
435,573.2564102564103,0.027792009230769243,0.005349552564102564,0
436,657.6511627906976,0.8350245666279066,0.17042638569767446,0
437,26711.068965517243,0.6160017041379311,0.2815787248275861,0
438,1578.8073394495414,0.08313197389908261,-0.03295324233944955,0
439,18.2,0.000764504,0.043108064,0
440,2343.0,0.16238539725274728,-0.006402272747252747,0
441,-1636.3636363636363,0.11942281090909092,-0.010259619090909089,0
442,3136.525,0.026278238875000005,-0.050792791125000014,0
443,-0.625,0.07442989124999999,-0.044118024375,0
444,-1076.923076923077,0.029491263846153845,-0.010631795384615384,0
445,2415.5844155844156,0.4011911601948048,0.03188978993506495,0
446,30.2,0.0018455859999999998,0.0029117459999999998,0
447,3288.2105263157896,0.1601216628421053,0.02984968284210527,0
448,500.0,0.00976778747252747,-0.006637302527472528,0
449,0.0,0.06017354,-0.02394635,0
450,9.0,0.0006426468181818181,-4.623318181818181e-05,0
451,1030.5106382978724,0.025075239042553196,0.013401954787234042,0
452,-84.0,0.0203835104,-0.0046377896,0
453,675.0,0.011925819215686266,-0.011248470784313725,0
454,154.04494382022472,0.012951562696629209,0.001891423370786517,0
455,0.0,0.14875120000000006,-0.05669499,0
456,-2675.4,0.064448563,0.0020382971999999997,0
457,-361.33720930232556,0.7644250212790697,-0.03427906709302327,0
458,-124.0,0.004001670555555555,0.00015514055555555553,0
459,2376.8863636363635,0.02029059477272728,0.03659319772727272,0
460,10000.0,0.31437763553191506,0.04975606553191488,0
461,-1.4,0.00017790200000000002,0.0031468019999999998,0
462,6965.326923076923,0.43504790666666654,-0.16263780794871804,0
463,7641.323529411765,0.16008872529411758,-0.7118517491176474,0
464,971.0645161290323,0.053073880537634406,0.014511675591397846,0
465,0.0,0.07044565,-0.54654723,0
466,-416.6666666666667,0.14790864,0.07290152999999999,0
467,434.3065693430657,0.07337705204379562,-0.14211359182481748,0
468,3272.0,0.08700864307692309,-0.11369697692307691,0
469,1553.16,0.30180870880000005,-0.19538007119999995,0
470,0.0,0.0,-0.20530618,0
471,113.63636363636364,0.08497705545454544,-0.0010905009090909092,0
472,174.0,0.019025217999999997,-0.003527781999999998,0
